RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2171182,04/24/2017,4:10 p.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar invadiendo carril de sentido contrario,Carrera 49 Calle 36  Sur,Las Vegas,Urbana,"(6.176317818, -75.59256724)"
2171203,04/24/2017,11:10 a.m.,Lunes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Herido,Atropello,Cruzar sin observar,Calle 48 C Sur Carrera 48,Las Vegas,Urbana,"(6.159138282, -75.59625971)"
2171205,04/24/2017,7:15 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Girar bruscamente,Carrera 47 Calle 20  Sur,Villa Grande,Urbana,"(6.185657752, -75.58174522)"
2171205,04/24/2017,7:15 a.m.,Lunes,Campero,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Girar bruscamente,Carrera 47 Calle 20  Sur,Villa Grande,Urbana,"(6.185657752, -75.58174522)"
2171181,04/24/2017,7:20 a.m.,Lunes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 46 A Sur,Las Casitas,Urbana,"(6.16131219, -75.60319818)"
2163083,08/11/2016,5:30 a.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Tramo 372 Kilometro  8,Vereda Palmas,Rural,
2171181,04/24/2017,7:20 a.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 46 A Sur,Las Casitas,Urbana,"(6.16131219, -75.60319818)"
2171206,04/24/2017,5:35 a.m.,Lunes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Adelantar por la derecha,Calle 26  Sur Carrera 50,Las Vegas,Urbana,
2171206,04/24/2017,5:35 a.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Adelantar por la derecha,Calle 26  Sur Carrera 50,Las Vegas,Urbana,
2171199,04/24/2017,8:30 p.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Tramo 12 Kilometro  11,Vereda Palmas,Rural,
2171199,04/24/2017,8:30 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Tramo 12 Kilometro  11,Vereda Palmas,Rural,
2171201,04/24/2017,3:30 p.m.,Lunes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Calle 23  Sur Carrera 27 B,Zuñiga,Urbana,"(6.177244364, -75.56853535)"
2171201,04/24/2017,3:30 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Calle 23  Sur Carrera 27 B,Zuñiga,Urbana,"(6.177244364, -75.56853535)"
2171200,04/24/2017,11:30 a.m.,Lunes,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Carrera 42 Calle 39  Sur,El Dorado,Urbana,"(6.168170129, -75.58814193)"
2171200,04/24/2017,11:30 a.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Carrera 42 Calle 39  Sur,El Dorado,Urbana,"(6.168170129, -75.58814193)"
2171187,04/24/2017,2:35 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 48,Las Vegas,Urbana,"(6.17412211, -75.59306111)"
2171187,04/24/2017,2:35 p.m.,Lunes,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 48,Las Vegas,Urbana,"(6.17412211, -75.59306111)"
2171232,04/24/2017,5:30 p.m.,Lunes,Buseta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36  Sur Carrera 27,El Chocho,Urbana,"(6.167154903, -75.56933697)"
2171232,04/24/2017,5:30 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36  Sur Carrera 27,El Chocho,Urbana,"(6.167154903, -75.56933697)"
2171232,04/24/2017,5:30 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36  Sur Carrera 27,El Chocho,Urbana,"(6.167154903, -75.56933697)"
2171208,04/24/2017,1:50 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Diagonal 32 Transversal 34  Sur,Obrero,Urbana,"(6.173484731, -75.58169049)"
2171208,04/24/2017,1:50 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Diagonal 32 Transversal 34  Sur,Obrero,Urbana,"(6.173484731, -75.58169049)"
2171185,04/24/2017,9:40 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No respetar pelacion de interseccion o giros,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2171185,04/24/2017,9:40 p.m.,Lunes,Motocicleta,Oficial,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No respetar pelacion de interseccion o giros,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2171183,04/24/2017,4:40 p.m.,Lunes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 27 Calle 36  Sur,El Chocho,Urbana,"(6.167009975, -75.56927808)"
2171183,04/24/2017,4:40 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 27 Calle 36  Sur,El Chocho,Urbana,"(6.167009975, -75.56927808)"
2171186,04/24/2017,5:40 p.m.,Lunes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 50  Sur Carrera 48,Las Vegas,Urbana,
2171186,04/24/2017,5:40 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 50  Sur Carrera 48,Las Vegas,Urbana,
2171184,04/24/2017,4:50 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 33 Transversal 34 C Sur,Obrero,Urbana,"(6.17132755, -75.5833125)"
2171184,04/24/2017,4:50 p.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 33 Transversal 34 C Sur,Obrero,Urbana,"(6.17132755, -75.5833125)"
2171215,04/25/2017,7:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25 A Sur Carrera 43 A,Zuñiga,Urbana,"(6.181689385, -75.58241799)"
2171215,04/25/2017,7:00 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25 A Sur Carrera 43 A,Zuñiga,Urbana,"(6.181689385, -75.58241799)"
2171217,04/25/2017,4:00 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No respetar prelacion,Calle 40 F Sur Carrera 40 A,El Dorado,Urbana,"(6.164811069, -75.58956509)"
2171217,04/25/2017,4:00 p.m.,Martes,Bicicleta,Sin Registro,Ciclista,Masculino,NO,Sin Registro,Herido,Choque,No respetar prelacion,Calle 40 F Sur Carrera 40 A,El Dorado,Urbana,"(6.164811069, -75.58956509)"
2171204,04/25/2017,6:20 a.m.,Martes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Diagonal 31 Transversal 34 E Sur,Manuel Uribe Angel,Urbana,"(6.172689669, -75.57882729)"
2171204,04/25/2017,6:20 a.m.,Martes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Diagonal 31 Transversal 34 E Sur,Manuel Uribe Angel,Urbana,"(6.172689669, -75.57882729)"
2171220,04/25/2017,3:10 p.m.,Martes,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2171220,04/25/2017,3:10 p.m.,Martes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2171220,04/25/2017,3:10 p.m.,Martes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2171220,04/25/2017,3:10 p.m.,Martes,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2171216,04/25/2017,5:20 p.m.,Martes,Microbus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 26  Sur,Avenida El Poblado,Urbana,"(6.180756284, -75.58295442)"
2171216,04/25/2017,5:20 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 26  Sur,Avenida El Poblado,Urbana,"(6.180756284, -75.58295442)"
2171222,04/25/2017,5:20 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 32  Sur,Las Vegas,Urbana,"(6.177503621, -75.58948538)"
2171222,04/25/2017,5:20 p.m.,Martes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 32  Sur,Las Vegas,Urbana,"(6.177503621, -75.58948538)"
2171207,04/25/2017,7:30 a.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 40 Calle 47  Sur,El Trianon,Urbana,"(6.159120887, -75.59392794)"
2171207,04/25/2017,7:30 a.m.,Martes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 40 Calle 47  Sur,El Trianon,Urbana,"(6.159120887, -75.59392794)"
2171231,04/25/2017,9:00 p.m.,Martes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 30  Sur Carrera 48,Jardines,Urbana,"(6.180376127, -75.59028805)"
2171231,04/25/2017,9:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 30  Sur Carrera 48,Jardines,Urbana,"(6.180376127, -75.59028805)"
2171209,04/25/2017,9:30 p.m.,Martes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 40 C Sur Carrera 29,San Jose,Urbana,"(6.160404351, -75.58251503)"
2171209,04/25/2017,9:30 p.m.,Martes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 40 C Sur Carrera 29,San Jose,Urbana,"(6.160404351, -75.58251503)"
2171210,04/25/2017,4:40 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Poner en marcha un vehiculo sin precauci,Calle 35  Sur Carrera 42,Zona Centro,Urbana,"(6.17174158, -75.58606857)"
2171210,04/25/2017,4:40 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Poner en marcha un vehiculo sin precauci,Calle 35  Sur Carrera 42,Zona Centro,Urbana,"(6.17174158, -75.58606857)"
2171228,04/25/2017,1:55 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 39 D Sur Carrera 39 D Sur,El Salado,Urbana,
2171228,04/25/2017,1:55 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 39 D Sur Carrera 39 D Sur,El Salado,Urbana,
2171219,04/25/2017,11:50 a.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2171218,04/25/2017,5:40 p.m.,Martes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Herido,Caida Ocupante,Otra,Carrera 49 Calle 39 A Sur,Las Vegas,Urbana,"(6.173609359, -75.59707057)"
2171211,04/25/2017,6:50 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 43 A,Las Orquideas,Urbana,"(6.181560189, -75.58201649)"
2171219,04/25/2017,11:50 a.m.,Martes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2171213,04/25/2017,2:45 p.m.,Martes,Microbus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 48 C Sur,Loma Del Barro,Urbana,"(6.162218777, -75.59764446)"
2171213,04/25/2017,2:45 p.m.,Martes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 48 C Sur,Loma Del Barro,Urbana,"(6.162218777, -75.59764446)"
2171211,04/25/2017,6:50 p.m.,Martes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 43 A,Las Orquideas,Urbana,"(6.181560189, -75.58201649)"
2171230,04/26/2017,1:00 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Atropello,Impericia en el manejo,Tramo 372 Kilometro  14,Vereda Palmas,Rural,
2171212,04/26/2017,8:00 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Transitar entre vehiculos,Calle 38  Sur Carrera 42,Zona Centro,Urbana,"(6.16961293, -75.58738469)"
2171212,04/26/2017,8:00 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Transitar entre vehiculos,Calle 38  Sur Carrera 42,Zona Centro,Urbana,"(6.16961293, -75.58738469)"
2171225,04/26/2017,7:00 a.m.,Miércoles,Campero,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 48 C Sur,Loma Del Barro,Urbana,"(6.162218777, -75.59764446)"
2171225,04/26/2017,7:00 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 48 C Sur,Loma Del Barro,Urbana,"(6.162218777, -75.59764446)"
2171242,04/26/2017,12:05 p.m.,Miércoles,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar por la derecha,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2171242,04/26/2017,12:05 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar por la derecha,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2171244,04/26/2017,7:50 p.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Calle 21  Sur Carrera 44,Zuñiga,Urbana,
2171244,04/26/2017,7:50 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Calle 21  Sur Carrera 44,Zuñiga,Urbana,
2171227,04/26/2017,8:35 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 45 A Sur Carrera 42 D,La Paz,Urbana,"(6.163477254, -75.59336385)"
2171227,04/26/2017,8:35 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 45 A Sur Carrera 42 D,La Paz,Urbana,"(6.163477254, -75.59336385)"
2171227,04/26/2017,8:35 p.m.,Miércoles,Campero,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 45 A Sur Carrera 42 D,La Paz,Urbana,"(6.163477254, -75.59336385)"
2171229,04/26/2017,6:40 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Calle 39 B Sur Carrera 36,Mesa,Urbana,"(6.165295179, -75.5850387)"
2171229,04/26/2017,6:40 a.m.,Miércoles,Bicicleta,Sin Registro,Ciclista,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Calle 39 B Sur Carrera 36,Mesa,Urbana,"(6.165295179, -75.5850387)"
2171234,04/26/2017,3:30 p.m.,Miércoles,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  11,Vereda Palmas,Rural,
2171224,04/26/2017,9:25 a.m.,Miércoles,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 Calle 36  Sur,Zona Centro,Urbana,"(6.171314659, -75.58700753)"
2171224,04/26/2017,9:25 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 Calle 36  Sur,Zona Centro,Urbana,"(6.171314659, -75.58700753)"
2171234,04/26/2017,3:30 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  11,Vereda Palmas,Rural,
2171240,04/26/2017,6:42 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 46  Sur Carrera 46 B,Primavera,Urbana,"(6.165325085, -75.59741757)"
2171240,04/26/2017,6:42 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 46  Sur Carrera 46 B,Primavera,Urbana,"(6.165325085, -75.59741757)"
2171223,04/26/2017,7:30 a.m.,Miércoles,Microbus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 39 Calle 36  Sur,Zona Centro,Urbana,"(6.169632254, -75.58433773)"
2171223,04/26/2017,7:30 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 39 Calle 36  Sur,Zona Centro,Urbana,"(6.169632254, -75.58433773)"
2171266,04/26/2017,6:35 p.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Exceso de velocidad,Calle 48 F Sur Carrera 42 BB,Loma Del Barro,Urbana,"(6.157476884, -75.59803224)"
2171266,04/26/2017,6:35 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 48 F Sur Carrera 42 BB,Loma Del Barro,Urbana,"(6.157476884, -75.59803224)"
2171266,04/26/2017,6:35 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Herido,Choque,Exceso de velocidad,Calle 48 F Sur Carrera 42 BB,Loma Del Barro,Urbana,"(6.157476884, -75.59803224)"
2171266,04/26/2017,6:35 p.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 48 F Sur Carrera 42 BB,Loma Del Barro,Urbana,"(6.157476884, -75.59803224)"
2171214,04/26/2017,10:00 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No respetar prelacion,Calle 40  Sur Carrera 24 F,El Salado,Urbana,"(6.151179811, -75.57759933)"
2171214,04/26/2017,10:00 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,SI,0,Herido,Choque,No respetar prelacion,Calle 40  Sur Carrera 24 F,El Salado,Urbana,"(6.151179811, -75.57759933)"
2171235,04/26/2017,3:50 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 37  Sur Carrera 32,Mesa,Urbana,"(6.166691719, -75.58118599)"
2171235,04/26/2017,3:50 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 37  Sur Carrera 32,Mesa,Urbana,"(6.166691719, -75.58118599)"
2171243,04/26/2017,5:45 p.m.,Miércoles,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 38  Sur Carrera 31,Mesa,Urbana,"(6.165577674, -75.58112182)"
2171243,04/26/2017,5:45 p.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 38  Sur Carrera 31,Mesa,Urbana,"(6.165577674, -75.58112182)"
2171238,04/27/2017,5:00 p.m.,Jueves,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2171238,04/27/2017,5:00 p.m.,Jueves,Buseta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2171236,04/27/2017,2:00 p.m.,Jueves,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 50 Calle 36  Sur,Las Vegas,Urbana,
2171236,04/27/2017,2:00 p.m.,Jueves,Tractocamion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 50 Calle 36  Sur,Las Vegas,Urbana,
2171237,04/27/2017,7:20 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,Las Vegas,Urbana,
2171237,04/27/2017,7:20 p.m.,Jueves,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,Las Vegas,Urbana,
2171239,04/27/2017,1:20 p.m.,Jueves,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 50 Calle 39 A Sur,Las Vegas,Urbana,
2171239,04/27/2017,1:20 p.m.,Jueves,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 50 Calle 39 A Sur,Las Vegas,Urbana,
2171276,04/27/2017,12:30 p.m.,Jueves,Campero,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Exceso de velocidad,Tramo 371 Kilometro  0,Vereda El Escobero,Rural,
2171250,04/27/2017,9:00 p.m.,Jueves,Bicicleta,Sin Registro,Ciclista,Masculino,NO,Sin Registro,Herido,Choque,Otra,Calle 37  Sur Carrera 48,Las Vegas,Urbana,"(6.17412211, -75.59306111)"
